num,sitename,lon,lat
5160,WMO71628,-75.67,45.32
5161,WMO72781,-120.53,46.57
5162,WMO82022,-60.70,2.83
5163,WMO82917,-67.80,-10.00
5164,WMO83095,-37.07,-10.98
5165,WMO83289,-43.42,-13.27
5166,WMO83349,-39.02,-14.80
5167,WMO89524,24.12,-71.52
5168,WMO89574,76.40,-69.40
5169,WMO91785,-174.70,-19.95
5170,WMO91786,-174.80,-20.25
5171,WMO93436,174.80,-41.33
5172,WMO94428,117.83,-28.05
5173,WMO94466,133.30,-25.83
5174,WMO94750,150.53,-34.95
5175,WMO94968,147.20,-41.53
5176,WMO96995,105.68,-10.43
5177,WMO98755,126.33,8.37
5178,WMO03034,-5.63,57.87
5179,WMO03036,-5.87,57.25
5180,WMO03793,1.02,51.20
5181,WMO03874,-1.22,50.80
5182,WMO03880,0.05,50.78
5183,WMO03881,0.60,50.93
5184,WMO06340,4.33,51.45
5185,WMO07438,1.47,45.15
5186,WMO07632,2.11,43.91
5187,WMO11418,12.71,49.91
5188,WMO11540,14.48,49.03
5189,WMO11628,15.08,49.58
5190,WMO11643,15.75,50.66
5191,WMO11693,16.13,49.10
5192,WMO11918,19.68,49.36
5193,WMO11978,21.73,48.66
5194,WMO12930,17.83,46.38
5195,WMO13249,17.90,44.22
5196,WMO16564,9.52,39.10
5197,WMO17607,33.40,35.15
5198,WMO47407,142.37,43.77
5199,WMO47409,144.28,44.02
5200,WMO47418,144.40,42.98
5201,WMO47421,140.23,42.78
5202,WMO47430,140.75,41.82
5203,WMO47570,139.92,37.48
5204,WMO47575,140.78,40.82
5205,WMO47585,141.97,39.65
5206,WMO47598,140.90,36.95
5207,WMO47602,138.25,38.02
5208,WMO47605,136.65,36.55
5209,WMO47618,137.97,36.25
5210,WMO47624,139.07,36.40
5211,WMO47636,136.97,35.17
5212,WMO47655,138.22,34.60
5213,WMO47663,136.20,34.07
5214,WMO47675,139.38,34.77
5215,WMO47741,133.07,35.45
5216,WMO47746,134.23,35.48
5217,WMO47750,135.32,35.45
5218,WMO47755,132.07,34.90
5219,WMO47772,135.52,34.68
5220,WMO47800,129.30,34.20
5221,WMO47815,131.62,33.23
5222,WMO47817,129.87,32.73
5223,WMO47830,131.42,31.92
5224,WMO47837,131.00,30.73
5225,WMO47887,132.78,33.83
5226,WMO47891,134.05,34.32
5227,WMO47899,134.18,33.25
5228,WMO47927,125.28,24.78
5229,WMO48957,106.83,14.80
5230,WMO60270,-9.73,29.68
5231,WMO60723,9.18,36.73
5232,WMO60764,8.97,33.70
5233,WMO61809,-12.30,11.32
5234,WMO61816,-14.32,10.93
5235,WMO61818,-12.87,10.05
5236,WMO61829,-9.30,10.38
5237,WMO61849,-8.83,7.73
5238,WMO62600,31.48,21.82
5239,WMO62840,31.65,9.55
5240,WMO63687,34.78,0.28
5241,WMO63709,34.78,-0.67
5242,WMO64700,15.03,12.13
5243,WMO64706,16.07,8.62
5244,WMO64750,18.38,9.15
5245,WMO64753,19.17,18.00
5246,WMO64756,20.85,13.85
5247,WMO65432,-2.10,7.75
5248,WMO65445,-2.33,6.20
5249,WMO67755,27.33,-17.62
5250,WMO67773,30.70,-16.65
5251,WMO67789,30.85,-17.03
5252,WMO67869,29.88,-18.32
5253,WMO67871,30.88,-19.03
5254,WMO67877,31.47,-18.18
5255,WMO67889,32.75,-18.28
5256,WMO67897,32.88,-19.88
5257,WMO67899,31.57,-18.62
5258,WMO67951,27.80,-20.48
5259,WMO67961,28.45,-20.92
5260,WMO67971,30.07,-20.32
5261,WMO71610,-71.88,45.40
5262,WMO71720,-74.28,46.05
5263,WMO71728,-72.27,48.52
5264,WMO78478,-69.32,18.62
5265,WMO81200,-55.18,5.82
5266,WMO82099,-51.07,0.05
5267,WMO82460,-44.82,-4.25
5268,WMO82594,-36.63,-5.12
5269,WMO94101,126.60,-14.27
5270,WMO94390,153.20,-24.72
5271,WMO94451,122.97,-25.80
5272,WMO94670,138.22,-33.78
5273,WMO96745,106.83,-6.18
5274,WMO98526,120.20,12.00
5275,WMO01365,7.33,58.27
5276,WMO03593,1.62,52.43
5277,WMO03607,-4.52,51.75
5278,WMO03610,-3.32,51.92
5279,WMO03614,-3.30,51.63
5280,WMO03647,-1.68,51.87
5281,WMO03800,-6.28,49.92
5282,WMO03814,-5.18,49.95
5283,WMO03824,-4.48,50.57
5284,WMO03858,-2.45,50.57
5285,WMO03873,-1.53,50.68
5286,WMO03876,-0.28,50.83
5287,WMO03877,0.15,50.92
5288,WMO06169,11.28,56.00
5289,WMO07600,1.68,43.40
5290,WMO11144,12.80,47.33
5291,WMO11154,13.78,47.90
5292,WMO11538,14.33,49.20
5293,WMO21921,127.40,70.68
5294,WMO22028,35.10,69.20
5295,WMO22106,31.80,68.60
5296,WMO22269,43.90,67.15
5297,WMO22282,46.67,67.80
5298,WMO22292,48.77,67.70
5299,WMO22365,43.25,66.42
5300,WMO22446,39.73,65.47
5301,WMO22563,43.40,64.70
5302,WMO22695,48.90,63.45
5303,WMO22798,49.08,62.17
5304,WMO22831,36.55,61.80
5305,WMO22867,42.12,61.08
5306,WMO22915,32.90,60.47
5307,WMO22939,37.78,60.03
5308,WMO22996,49.65,60.37
5309,WMO24639,118.33,63.28
5310,WMO24652,127.47,63.97
5311,WMO24656,129.43,63.52
5312,WMO24724,111.23,62.53
5313,WMO24768,132.60,62.03
5314,WMO24923,114.88,60.72
5315,WMO24951,125.32,60.82
5316,WMO24962,131.98,60.90
5317,WMO26215,22.48,58.25
5318,WMO26275,31.32,58.02
5319,WMO26389,33.12,57.13
5320,WMO27008,35.92,59.40
5321,WMO27252,43.38,58.35
5322,WMO27369,45.18,57.10
5323,WMO27719,37.65,54.20
5324,WMO27786,48.25,54.28
5325,WMO27983,48.47,53.17
5326,WMO28766,67.00,54.37
5327,WMO28867,65.55,53.32
5328,WMO28877,68.10,53.32
5329,WMO30385,121.48,56.58
5330,WMO30469,116.75,55.12
5331,WMO30493,124.88,55.97
5332,WMO30650,112.77,53.22
5333,WMO30664,115.57,53.57
5334,WMO30781,120.03,52.75
5335,WMO30844,110.50,51.35
5336,WMO30925,106.45,50.37
5337,WMO31371,126.00,52.78
5338,WMO31388,129.92,52.35
5339,WMO31478,133.98,52.27
5340,WMO31532,132.17,50.82
5341,WMO31594,130.08,49.42
5342,WMO31655,136.57,49.45
5343,WMO31754,137.05,48.60
5344,WMO33088,26.62,51.35
5345,WMO33246,31.90,51.05
5346,WMO33615,33.43,49.03
5347,WMO34047,41.48,51.83
5348,WMO34116,37.88,51.30
5349,WMO34954,42.85,45.35
5350,WMO35067,66.33,51.88
5351,WMO35085,70.95,52.00
5352,WMO35376,69.52,49.88
5353,WMO35426,57.12,49.15
5354,WMO35497,72.85,48.95
5355,WMO35542,61.27,48.62
5356,WMO35633,59.62,47.85
5357,WMO35663,66.75,47.83
5358,WMO35715,53.92,46.80
5359,WMO35791,73.35,47.20
5360,WMO35849,62.12,45.77
5361,WMO35953,64.08,45.52
5362,WMO36152,78.35,50.87
5363,WMO36186,81.92,50.63
5364,WMO36208,83.55,50.33
5365,WMO36535,82.37,48.75
5366,WMO36639,81.62,47.12
5367,WMO37145,44.67,43.73
5368,WMO37682,43.78,40.95
5369,WMO38044,61.15,44.58
5370,WMO38049,62.90,44.07
5371,WMO38149,58.93,43.08
5372,WMO38178,64.33,43.15
5373,WMO38203,70.93,43.78
5374,WMO38264,59.62,42.45
5375,WMO38396,60.57,41.57
5376,WMO38403,62.47,41.75
5377,WMO38439,67.92,41.33
5378,WMO38462,70.37,41.90
5379,WMO38565,65.68,40.55
5380,WMO38579,67.83,40.12
5381,WMO38583,68.68,40.82
5382,WMO38599,69.73,40.22
5383,WMO38609,70.63,40.12
5384,WMO38611,71.58,40.98
5385,WMO38618,71.75,40.37
5386,WMO38683,64.62,39.72
5387,WMO38713,68.98,39.90
5388,WMO38812,65.72,38.80
5389,WMO38933,68.78,37.82
5390,WMO38943,69.75,37.92
5391,WMO38947,69.08,37.23
5392,WMO40726,45.72,36.77
5393,WMO40889,54.48,25.88
5394,WMO41764,68.42,25.38
5395,WMO47003,130.40,42.32
5396,WMO47005,128.32,41.82
5397,WMO47022,128.15,40.82
5398,WMO47028,124.93,40.45
5399,WMO47031,127.25,40.37
5400,WMO47039,126.25,40.17
5401,WMO47046,128.18,40.03
5402,WMO47052,126.83,39.17
5403,WMO48097,96.17,16.77
5404,WMO54346,123.78,41.32
5405,WMO56946,99.40,23.55
5406,WMO61811,-9.17,11.43
5407,WMO62463,33.72,27.15
5408,WMO64754,20.28,11.03
5409,WMO65416,-2.48,9.03
5410,WMO65462,0.80,6.12
5411,WMO65465,-2.23,4.87
5412,WMO65475,0.63,5.78
5413,WMO67476,31.25,-10.10
5414,WMO67563,28.12,-12.60
5415,WMO67667,28.25,-15.55
5416,WMO67751,27.60,-16.00
5417,WMO67895,32.85,-18.72
5418,WMO72638,-84.68,44.37
5419,WMO72779,-114.27,48.30
5420,WMO78101,-75.73,22.20
5421,WMO78701,-85.92,16.47
5422,WMO83583,-43.95,-19.85
5423,WMO85140,-67.37,-14.30
5424,WMO89514,11.75,-70.77
5425,WMO89573,76.37,-69.37
5426,WMO93775,171.25,-44.40
5427,WMO94117,130.67,-13.73
5428,WMO94119,130.42,-11.40
5429,WMO94123,131.03,-12.23
5430,WMO94138,133.05,-12.32
5431,WMO94139,133.40,-11.65
5432,WMO94142,134.22,-12.05
5433,WMO94144,134.53,-14.75
5434,WMO94149,136.42,-13.83
5435,WMO94186,143.30,-12.78
5436,WMO94201,123.00,-16.45
5437,WMO94202,121.77,-18.68
5438,WMO94206,123.77,-16.13
5439,WMO94208,124.52,-15.48
5440,WMO94213,128.20,-17.02
5441,WMO94215,126.30,-15.37
5442,WMO94216,128.70,-15.77
5443,WMO94220,130.47,-15.67
5444,WMO94229,131.12,-17.38
5445,WMO94232,131.00,-16.35
5446,WMO94236,133.53,-17.55
5447,WMO94237,133.22,-15.58
5448,WMO94239,136.08,-16.43
5449,WMO94242,135.95,-18.65
5450,WMO94256,139.17,-16.65
5451,WMO94258,137.93,-17.20
5452,WMO94259,139.53,-17.73
5453,WMO94269,142.23,-18.20
5454,WMO94276,144.07,-16.00
5455,WMO94285,145.57,-16.38
5456,WMO94291,146.02,-17.52
5457,WMO94292,146.02,-18.25
5458,WMO94304,115.38,-20.82
5459,WMO94305,115.10,-21.63
5460,WMO94306,115.97,-21.18
5461,WMO94308,116.73,-20.72
5462,WMO94309,117.12,-20.78
5463,WMO94311,119.50,-20.33
5464,WMO94314,116.30,-21.67
5465,WMO94315,119.75,-21.17
5466,WMO94319,122.22,-21.70
5467,WMO94320,127.95,-20.13
5468,WMO94325,134.40,-21.02
5469,WMO94327,136.13,-22.93
5470,WMO94329,138.30,-21.60
5471,WMO94337,141.73,-20.65
5472,WMO94339,143.02,-22.37
5473,WMO94350,145.28,-23.55
5474,WMO94351,145.45,-24.42
5475,WMO94356,146.25,-20.07
5476,WMO94358,148.07,-22.02
5477,WMO94359,147.63,-22.82
5478,WMO94360,147.83,-20.55
5479,WMO94364,148.62,-24.45
5480,WMO94365,148.53,-20.48
5481,WMO94368,148.95,-20.35
5482,WMO94369,149.53,-22.33
5483,WMO94374,150.47,-23.38
5484,WMO94375,149.80,-24.18
5485,WMO94376,150.58,-24.48
5486,WMO94377,151.12,-24.85
5487,WMO94384,151.88,-24.15
5488,WMO94387,152.33,-24.87
5489,WMO94401,114.17,-27.72
5490,WMO94404,117.67,-29.27
5491,WMO94410,115.20,-25.05
5492,WMO94411,115.50,-28.53
5493,WMO94414,115.27,-29.82
5494,WMO94415,115.88,-29.68
5495,WMO94416,116.00,-29.22
5496,WMO94422,115.95,-26.88
5497,WMO94439,120.22,-26.58
5498,WMO94440,120.08,-27.27
5499,WMO94444,119.55,-28.97
5500,WMO94446,121.02,-29.68
5501,WMO94447,119.30,-29.67
5502,WMO94458,134.75,-29.00
5503,WMO94463,131.75,-25.32
5504,WMO94481,140.20,-28.10
5505,WMO94485,142.02,-29.42
5506,WMO94494,144.27,-26.62
5507,WMO94513,147.47,-28.02
5508,WMO94514,147.98,-26.48
5509,WMO94516,148.58,-28.03
5510,WMO94520,148.98,-28.97
5511,WMO94521,149.07,-27.15
5512,WMO94525,149.78,-25.63
5513,WMO94529,150.18,-26.67
5514,WMO94530,150.30,-28.53
5515,WMO94541,151.12,-29.78
5516,WMO94542,151.27,-27.18
5517,WMO94543,151.62,-25.63
5518,WMO94549,151.83,-26.55
5519,WMO94550,151.93,-28.65
5520,WMO94551,151.93,-27.58
5521,WMO94552,151.73,-27.42
5522,WMO94556,152.02,-29.05
5523,WMO94566,152.65,-26.17
5524,WMO94567,152.67,-25.53
5525,WMO94568,152.72,-27.63
5526,WMO94571,152.92,-29.68
5527,WMO94574,153.03,-28.88
5528,WMO94575,153.00,-27.57
5529,WMO94582,153.38,-28.35
5530,WMO94584,153.18,-25.93
5531,WMO94585,153.15,-26.80
5532,WMO94586,153.25,-28.80
5533,WMO94587,152.45,-28.75
5534,WMO94589,153.35,-29.43
5535,WMO94593,153.38,-27.95
5536,WMO94594,153.47,-27.03
5537,WMO94595,153.63,-28.63
5538,WMO94600,115.00,-33.53
5539,WMO94603,115.50,-32.00
5540,WMO94604,115.65,-33.30
5541,WMO94608,115.87,-31.95
5542,WMO94609,115.88,-32.10
5543,WMO94611,116.00,-30.63
5544,WMO94612,116.02,-31.67
5545,WMO94613,116.00,-34.83
5546,WMO94616,116.13,-33.95
5547,WMO94617,116.15,-34.23
5548,WMO94619,116.65,-30.27
5549,WMO94620,116.05,-32.72
5550,WMO94621,116.67,-31.65
5551,WMO94622,116.72,-30.88
5552,WMO94623,116.75,-31.88
5553,WMO94624,116.67,-32.68
5554,WMO94625,117.00,-32.37
5555,WMO94626,117.23,-31.65
5556,WMO94627,117.17,-32.93
5557,WMO94629,117.55,-33.68
5558,WMO94630,117.65,-34.62
5559,WMO94632,117.85,-30.80
5560,WMO94633,117.87,-32.32
5561,WMO94636,120.03,-33.57
5562,WMO94639,121.78,-32.20
5563,WMO94645,126.30,-32.23
5564,WMO94647,128.88,-31.67
5565,WMO94651,130.88,-31.43
5566,WMO94654,134.22,-32.80
5567,WMO94655,134.57,-30.72
5568,WMO94656,134.88,-33.65
5569,WMO94657,135.55,-33.12
5570,WMO94660,135.87,-34.72
5571,WMO94661,136.48,-33.70
5572,WMO94663,137.40,-34.98
5573,WMO94664,137.52,-33.02
5574,WMO94665,137.67,-34.37
5575,WMO94667,137.72,-33.97
5576,WMO94668,136.42,-33.15
5577,WMO94669,138.02,-33.18
5578,WMO94673,138.40,-31.87
5579,WMO94675,138.62,-34.92
5580,WMO94676,139.33,-30.30
5581,WMO94677,138.80,-35.52
5582,WMO94679,138.75,-33.02
5583,WMO94680,139.08,-34.17
5584,WMO94681,139.00,-34.47
5585,WMO94682,140.58,-34.43
5586,WMO94684,139.55,-32.57
5587,WMO94685,139.75,-34.05
5588,WMO94687,140.75,-34.17
5589,WMO94688,140.52,-35.33
5590,WMO94694,142.42,-32.40
5591,WMO94695,143.37,-31.55
5592,WMO94696,143.55,-34.63
5593,WMO94697,144.28,-32.90
5594,WMO94698,144.83,-34.50
5595,WMO94699,143.08,-30.85
5596,WMO94703,145.93,-30.08
5597,WMO94706,146.55,-34.73
5598,WMO94707,147.15,-33.08
5599,WMO94708,147.18,-31.55
5600,WMO94709,147.23,-33.92
5601,WMO94714,148.02,-34.63
5602,WMO94715,148.12,-30.02
5603,WMO94716,149.73,-34.72
5604,WMO94717,148.17,-33.13
5605,WMO94718,148.38,-30.95
5606,WMO94720,148.65,-33.85
5607,WMO94723,148.93,-32.55
5608,WMO94726,149.12,-33.38
5609,WMO94728,149.27,-31.27
5610,WMO94731,149.58,-32.58
5611,WMO94734,149.75,-30.33
5612,WMO94735,149.82,-34.40
5613,WMO94739,150.90,-32.48
5614,WMO94741,150.13,-33.48
5615,WMO94742,150.25,-30.98
5616,WMO94744,150.28,-33.72
5617,WMO94747,150.40,-34.48
5618,WMO94748,150.88,-34.40
5619,WMO94753,150.78,-33.60
5620,WMO94755,150.68,-34.03
5621,WMO94756,150.83,-31.77
5622,WMO94758,150.87,-32.05
5623,WMO94761,150.60,-30.37
5624,WMO94762,150.83,-31.08
5625,WMO94765,150.98,-33.92
5626,WMO94768,151.20,-33.87
5627,WMO94770,151.57,-33.28
5628,WMO94771,151.33,-32.80
5629,WMO94773,151.65,-30.52
5630,WMO94774,151.78,-32.92
5631,WMO94778,151.73,-29.73
5632,WMO94784,152.48,-31.90
5633,WMO94787,152.92,-31.43
5634,WMO94788,152.82,-31.05
5635,WMO94790,153.08,-30.92
5636,WMO94805,136.58,-35.75
5637,WMO94806,138.85,-35.07
5638,WMO94807,137.63,-35.65
5639,WMO94810,138.88,-35.25
5640,WMO94812,139.75,-37.17
5641,WMO94815,138.62,-35.55
5642,WMO94816,140.35,-36.08
5643,WMO94818,140.67,-38.05
5644,WMO94819,140.73,-36.95
5645,WMO94820,140.42,-37.55
5646,WMO94822,138.13,-35.83
5647,WMO94869,144.93,-35.55
5648,WMO94877,145.57,-35.82
5649,WMO94881,145.82,-37.28
5650,WMO94882,145.92,-37.23
5651,WMO94884,145.98,-36.55
5652,WMO94889,146.30,-36.42
5653,WMO94891,146.47,-38.20
5654,WMO94894,146.43,-37.15
5655,WMO94896,146.95,-36.07
5656,WMO94899,147.88,-36.20
5657,WMO94901,147.02,-36.10
5658,WMO94903,147.27,-36.85
5659,WMO94904,147.17,-36.75
5660,WMO94911,147.60,-37.08
5661,WMO94912,147.55,-37.88
5662,WMO94915,148.40,-36.40
5663,WMO94916,148.38,-35.93
5664,WMO94917,148.45,-37.68
5665,WMO94918,148.00,-35.77
5666,WMO94923,149.12,-36.23
5667,WMO94928,149.23,-36.92
5668,WMO94931,149.82,-36.67
5669,WMO94932,149.27,-37.80
5670,WMO94937,150.15,-35.90
5671,WMO94939,150.22,-36.25
5672,WMO95310,117.67,-23.20
5673,WMO95312,119.00,-21.98
5674,WMO95315,116.30,-24.40
5675,WMO95512,146.85,-29.97
5676,WMO95520,148.57,-29.53
5677,WMO95555,152.02,-28.22
5678,WMO95574,153.03,-26.38
5679,WMO95591,152.75,-27.62
5680,WMO95600,115.03,-30.30
5681,WMO95606,115.32,-31.02
5682,WMO95607,115.47,-33.60
5683,WMO95611,118.53,-34.60
5684,WMO95613,116.03,-34.45
5685,WMO95614,116.07,-32.43
5686,WMO95618,117.32,-33.30
5687,WMO95624,118.27,-31.47
5688,WMO95626,118.40,-32.07
5689,WMO95627,118.88,-32.47
5690,WMO95628,118.48,-33.95
5691,WMO95645,120.75,-33.60
5692,WMO95655,136.48,-32.52
5693,WMO95660,137.17,-30.45
5694,WMO95676,138.62,-34.70
5695,WMO95677,138.63,-34.78
5696,WMO95704,146.07,-34.25
5697,WMO95706,146.50,-34.70
5698,WMO95707,146.37,-33.28
5699,WMO95723,148.90,-34.85
5700,WMO95727,149.38,-32.02
5701,WMO95735,149.87,-33.73
5702,WMO95746,150.67,-31.50
5703,WMO95750,150.92,-33.92
5704,WMO95768,151.75,-32.92
5705,WMO95810,138.93,-34.70
5706,WMO95812,139.27,-35.12
5707,WMO95814,139.33,-35.68
5708,WMO95817,140.82,-37.48
5709,WMO95834,142.10,-36.65
5710,WMO95842,143.00,-36.38
5711,WMO95853,144.20,-37.05
5712,WMO95871,145.47,-36.37
5713,WMO95881,145.60,-38.60
5714,WMO95884,146.32,-38.48
5715,WMO95904,147.98,-37.87
5716,WMO95906,148.07,-35.32
5717,WMO95907,148.13,-36.22
5718,WMO95930,149.90,-36.90
5719,WMO95936,150.05,-37.25
5720,WMO95965,147.30,-39.47
5721,WMO96033,98.70,3.80
5722,WMO96075,97.63,1.50
5723,WMO96171,102.32,0.47
5724,WMO96505,115.68,3.73
5725,WMO96595,114.90,-0.95
5726,WMO96607,117.15,-0.62
5727,WMO96615,109.97,-1.85
5728,WMO96695,116.22,-3.40
5729,WMO96739,106.65,-6.23
5730,WMO96747,106.90,-6.25
5731,WMO96791,108.27,-6.75
5732,WMO96845,110.92,-7.87
5733,WMO96853,110.43,-7.78
5734,WMO96881,111.52,-7.62
5735,WMO96925,112.63,-5.85
5736,WMO96935,112.77,-7.37
5737,WMO96947,112.70,-7.97
5738,WMO96987,114.38,-8.22
5739,WMO97008,125.47,3.58
5740,WMO97016,125.18,1.43
5741,WMO97182,119.55,-5.07
5742,WMO97240,116.07,-8.53
5743,WMO97320,124.57,-8.22
5744,WMO97380,121.83,-10.50
5745,WMO97388,126.57,-8.55
5746,WMO97406,127.83,1.82
5747,WMO97700,127.08,-3.25
5748,WMO97722,128.88,-3.35
5749,WMO97790,129.90,-4.53
5750,WMO98336,122.12,16.28
5751,WMO98653,125.50,9.80
5752,WMO03001,-0.88,60.85
5753,WMO03003,-1.30,59.88
5754,WMO03006,-1.27,60.45
5755,WMO03009,-2.42,59.37
5756,WMO03013,-2.07,60.15
5757,WMO03021,-7.32,57.15
5758,WMO03024,-6.68,56.97
5759,WMO03025,-6.27,58.52
5760,WMO03040,-6.05,56.77
5761,WMO03049,-5.00,58.63
5762,WMO03054,-4.02,58.60
5763,WMO03055,-3.38,58.87
5764,WMO03057,-4.48,57.27
5765,WMO03058,-4.17,57.68
5766,WMO03059,-4.05,57.53
5767,WMO03070,-3.35,57.35
5768,WMO03085,-2.53,57.07
5769,WMO03092,-1.77,57.50
5770,WMO03102,-6.50,55.67
5771,WMO03114,-5.47,56.42
5772,WMO03120,-5.28,55.70
5773,WMO03133,-4.72,56.25
5774,WMO03137,-4.42,54.70
5775,WMO03138,-4.80,55.97
5776,WMO03152,-3.87,55.87
5777,WMO03154,-3.65,55.05
5778,WMO03174,-2.58,56.30
5779,WMO03176,-2.52,55.37
5780,WMO03205,-4.83,54.05
5781,WMO03208,-4.37,54.42
5782,WMO03213,-3.40,54.32
5783,WMO03215,-3.32,54.77
5784,WMO03228,-2.70,54.67
5785,WMO03229,-2.45,54.68
5786,WMO03241,-1.80,55.30
5787,WMO03242,-1.72,54.82
5788,WMO03271,-1.13,54.63
5789,WMO03281,-0.67,54.37
5790,WMO03303,-4.37,53.38
5791,WMO03312,-3.50,53.33
5792,WMO03314,-3.22,53.22
5793,WMO03316,-3.07,53.50
5794,WMO03322,-2.92,53.55
5795,WMO03329,-2.52,53.62
5796,WMO03339,-2.03,53.97
5797,WMO03347,-1.55,53.80
5798,WMO03387,0.12,53.67
5799,WMO03402,-4.63,52.82
5800,WMO03403,-4.08,53.00
5801,WMO03406,-3.93,52.93
5802,WMO03408,-3.42,52.95
5803,WMO03511,-3.12,52.43
5804,WMO03521,-2.85,52.03
5805,WMO03527,-2.30,52.12
5806,WMO03701,-4.50,51.02
5807,WMO03702,-4.65,51.17
5808,WMO03707,-4.15,51.08
5809,WMO03712,-3.53,51.20
5810,WMO03786,0.38,51.43
5811,WMO03791,0.75,51.45
5812,WMO03808,-5.32,50.22
5813,WMO03810,-5.07,50.15
5814,WMO03815,-5.20,49.97
5815,WMO03830,-3.98,50.93
5816,WMO03831,-4.00,50.55
5817,WMO03840,-3.23,50.87
5818,WMO03883,0.30,50.78
5819,WMO03896,-2.10,49.20
5820,WMO03900,-8.08,54.42
5821,WMO03902,-8.05,54.43
5822,WMO03906,-7.23,55.02
5823,WMO03920,-6.10,54.48
5824,WMO03926,-5.62,54.23
5825,WMO03928,-5.80,54.85
5826,WMO04221,-51.07,69.25
5827,WMO06024,8.70,57.07
5828,WMO06043,10.52,57.43
5829,WMO06142,10.97,54.83
5830,WMO07075,4.63,49.78
5831,WMO07153,2.68,48.62
5832,WMO10091,13.43,54.68
5833,WMO10161,11.20,54.00
5834,WMO10162,11.38,53.65
5835,WMO10170,12.08,54.18
5836,WMO10177,12.62,53.77
5837,WMO10180,12.72,54.33
5838,WMO10184,13.40,54.10
5839,WMO10193,14.07,53.75
5840,WMO10249,10.68,53.40
5841,WMO10261,11.73,52.90
5842,WMO10264,11.93,53.32
5843,WMO10270,12.82,52.90
5844,WMO10280,13.20,53.55
5845,WMO10291,14.00,53.03
5846,WMO10356,11.18,52.17
5847,WMO10359,11.40,52.52
5848,WMO10361,11.58,52.12
5849,WMO10365,12.17,52.38
5850,WMO10368,12.47,52.12
5851,WMO10379,13.07,52.38
5852,WMO10385,13.52,52.38
5853,WMO10393,14.12,52.22
5854,WMO10396,14.55,52.55
5855,WMO10449,10.32,51.40
5856,WMO10453,10.62,51.80
5857,WMO10458,11.13,51.65
5858,WMO10460,11.30,51.38
5859,WMO10469,12.23,51.42
5860,WMO10474,12.65,51.88
5861,WMO10480,13.10,51.30
5862,WMO10488,13.78,51.13
5863,WMO10490,13.58,51.65
5864,WMO10496,14.32,51.78
5865,WMO10499,14.95,51.17
5866,WMO10546,10.15,50.63
5867,WMO10548,10.38,50.57
5868,WMO10552,10.77,50.65
5869,WMO10554,10.97,50.98
5870,WMO10557,11.13,50.50
5871,WMO10558,11.18,50.38
5872,WMO10564,11.82,50.57
5873,WMO10567,12.13,50.88
5874,WMO10569,12.13,50.48
5875,WMO10574,12.62,50.43
5876,WMO10577,12.87,50.80
5877,WMO10578,12.95,50.43
5878,WMO10582,13.75,50.73
5879,WMO13031,16.18,46.65
5880,WMO13598,22.85,41.72
5881,WMO16410,13.30,38.10
5882,WMO30683,121.93,53.97
5883,WMO35217,52.57,50.25
5884,WMO40700,48.13,39.65
5885,WMO40708,48.28,38.25
5886,WMO40710,47.53,37.93
5887,WMO40719,49.60,37.25
5888,WMO40723,57.33,37.47
5889,WMO40729,48.48,36.68
5890,WMO40731,50.00,36.25
5891,WMO40734,51.58,36.50
5892,WMO40737,52.82,36.45
5893,WMO40738,54.47,36.82
5894,WMO40740,54.27,36.85
5895,WMO40741,61.17,36.55
5896,WMO40780,46.42,33.63
5897,WMO40782,48.30,33.50
5898,WMO40789,55.08,33.78
5899,WMO40792,58.17,34.02
5900,WMO40798,50.85,32.32
5901,WMO40812,49.27,31.98
5902,WMO40818,52.67,31.18
5903,WMO40827,60.03,31.53
5904,WMO40833,49.67,30.77
5905,WMO40835,50.82,30.35
5906,WMO40845,50.27,29.27
5907,WMO40851,55.72,29.47
5908,WMO40854,58.40,29.10
5909,WMO40858,50.83,28.98
5910,WMO40890,54.83,25.83
5911,WMO41061,45.20,20.50
5912,WMO56144,98.57,31.73
5913,WMO56152,100.33,32.28
5914,WMO56167,101.12,30.98
5915,WMO56182,103.57,32.65
5916,WMO56196,104.68,31.47
5917,WMO56287,103.00,29.98
5918,WMO56357,100.30,29.05
5919,WMO56586,103.75,27.33
5920,WMO56684,103.28,26.42
5921,WMO56748,99.22,25.13
5922,WMO56763,101.87,25.73
5923,WMO56886,103.77,24.53
5924,WMO56959,100.80,22.02
5925,WMO56977,101.82,22.62
5926,WMO57504,105.05,29.58
5927,WMO57602,105.43,28.88
5928,WMO57731,108.25,27.95
5929,WMO57916,106.77,25.43
5930,WMO57922,107.55,25.83
5931,WMO63602,30.92,3.05
5932,WMO63654,31.72,1.68
5933,WMO63658,33.62,1.72
5934,WMO63674,30.10,0.18
5935,WMO63682,33.18,0.45
5936,WMO65420,-0.02,9.45
5937,WMO67020,47.98,-14.88
5938,WMO67767,30.42,-15.63
5939,WMO67771,30.20,-17.37
5940,WMO67964,28.62,-20.15
5941,WMO68038,25.98,-20.47
5942,WMO80431,-67.33,9.92
5943,WMO80440,-70.22,8.62
5944,WMO80472,-67.93,10.17
5945,WMO82141,-48.55,-0.67
5946,WMO82178,-55.55,-1.92
5947,WMO82181,-54.07,-2.00
5948,WMO82184,-52.23,-1.73
5949,WMO82263,-49.50,-2.25
5950,WMO82326,-62.08,-3.83
5951,WMO82336,-58.43,-3.13
5952,WMO82445,-55.97,-4.27
